;Audio;TIPO;Group_x;ID_leaf_x;PlaylistID;Response;Tratamiento_significado;Delta Time (s);SNR NIST Quick (dB);segmento;Global_Code_LINEABASE;Global_Code_PARENTESCO;Global_Code_ASOCIACION;parentesco;asociacion;riesgo
1159;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1569;37.86;L2;3;43;77;P;A;
1160;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1404;44.31;L2;3;43;77;P;A;
1161;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1466;42.99;L2;3;43;77;P;A;
1162;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1212;41.93;L2;3;43;77;P;A;
1163;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.106;38.89;L3;3;43;77;NP;NOAS;
1164;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.0991;44.47;L3;3;43;77;NP;NOAS;
1165;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1232;49.03;L3;3;43;77;NP;NOAS;
1166;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1521;49.34;L3;3;43;77;NP;NOAS;
1167;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1308;49.02;L3;3;43;77;NP;NOAS;
1168;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1569;47.62;L3;3;43;77;NP;NOAS;
1169;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1143;49.09;L3;3;43;77;NP;NOAS;
1170;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1212;47.02;L3;3;43;77;NP;NOAS;
1171;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1033;36.39;L3;3;43;77;NP;NOAS;
1172;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1521;37.77;L3;3;43;77;NP;NOAS;
1173;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1384;43.45;L3;3;43;77;NP;NOAS;
1174;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1136;45.57;L3;3;43;77;NP;NOAS;
1175;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1232;49.22;L3;3;43;77;NP;NOAS;
1176;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1335;49.33;L3;3;43;77;NP;NOAS;
1177;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1425;47.94;L3;3;43;77;NP;NOAS;
1178;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1342;48.3;L3;3;43;77;NP;NOAS;
1179;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1267;47.72;L3;3;43;77;NP;NOAS;
1180;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1425;48.13;L3;3;43;77;NP;NOAS;
1181;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1287;43.03;L3;3;43;77;NP;NOAS;
1182;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1053;46.26;L3;3;43;77;NP;NOAS;
1183;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1177;46.82;L3;3;43;77;NP;NOAS;
1184;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1693;46.81;L3;3;43;77;NP;NOAS;
1185;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1301;49.53;L3;3;43;77;NP;NOAS;
1186;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1611;48.79;L3;3;43;77;NP;NOAS;
1187;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.0909;44.23;L3;3;43;77;NP;NOAS;
1188;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.126;48.14;L3;3;43;77;NP;NOAS;
1189;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.0854;35.87;L3;3;43;77;NP;NOAS;
1190;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1163;45.56;L3;3;43;77;NP;NOAS;
1191;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1556;47.73;L3;3;43;77;NP;NOAS;
1192;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1494;48.16;L3;3;43;77;NP;NOAS;
1193;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1597;50.09;L3;3;43;77;NP;NOAS;
1194;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1273;48.25;L3;3;43;77;NP;NOAS;
1195;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1212;46.16;L3;3;43;77;NP;NOAS;
1196;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.0867;40.51;L3;3;43;77;NP;NOAS;
1197;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1742;46.45;L3;3;43;77;NP;NOAS;
1198;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1762;47.15;L3;3;43;77;NP;NOAS;
1199;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1962;44.3;L3;3;43;77;NP;NOAS;
1200;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1494;45.31;L3;3;43;77;NP;NOAS;
1201;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1342;47.28;L3;3;43;77;NP;NOAS;
1202;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1872;45.64;L3;3;43;77;NP;NOAS;
1203;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1507;42.47;L3;3;43;77;NP;NOAS;
1204;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1046;47.85;L3;3;43;77;NP;NOAS;
1205;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1074;42.23;L3;3;43;77;NP;NOAS;
1206;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1501;43.17;L3;3;43;77;NP;NOAS;
1207;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1521;42.87;L3;3;43;77;NP;NOAS;
1208;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1088;48.57;L3;3;43;77;NP;NOAS;
1209;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1129;39.3;L3;3;43;77;NP;NOAS;
1210;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.0351;42.49;L3;3;43;77;NP;NOAS;
1211;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.0551;42.22;L3;3;43;77;NP;NOAS;
1212;6;O;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1053;16.88;L3;3;43;77;NP;NOAS;
1213;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.1294;36.11;L3;3;43;77;NP;NOAS;
1214;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS;0.0984;35.9;L3;3;43;77;NP;NOAS;
1215;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1136;37.89;L4;3;43;77;P;A;
1216;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1494;47.82;L4;3;43;77;P;A;
1217;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1576;47.49;L4;3;43;77;P;A;
1218;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1625;49.96;L4;3;43;77;P;A;
1219;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1514;48.37;L4;3;43;77;P;A;
1220;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.0943;46.42;L4;3;43;77;P;A;
1221;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1101;45.6;L4;3;43;77;P;A;
1222;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1026;42.86;L4;3;43;77;P;A;
1223;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1432;47.95;L4;3;43;77;P;A;
1224;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1404;46.89;L4;3;43;77;P;A;
1225;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1053;46.27;L4;3;43;77;P;A;
1226;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.0971;41.74;L4;3;43;77;P;A;
1227;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.0537;37.69;L4;3;43;77;P;A;
1228;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1136;29.87;L4;3;43;77;P;A;
1229;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1273;35.02;L4;3;43;77;P;A;
1230;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1191;37.04;L4;3;43;77;P;A;
1231;6;O;9;982126057845103;Gr9_5103_1;si;P-A;0.0262;31.34;L4;3;43;77;P;A;
1232;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1342;45.2;L4;3;43;77;P;A;
1233;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.168;44.94;L4;3;43;77;P;A;
1234;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.115;43.42;L4;3;43;77;P;A;
1235;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.0854;43.41;L4;3;43;77;P;A;
1236;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1693;41.39;L4;3;43;77;P;A;
1237;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.2099;35.02;L4;3;43;77;P;A;
1238;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.137;40.84;L4;3;43;77;P;A;
1239;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1611;39.69;L4;3;43;77;P;A;
1240;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1308;34.73;L4;3;43;77;P;A;
1241;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1094;25.74;L4;3;43;77;P;A;
1242;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1425;39.19;L4;3;43;77;P;A;
1243;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1845;44.66;L4;3;43;77;P;A;
1244;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.148;41.87;L4;3;43;77;P;A;
1245;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1404;33.58;L4;3;43;77;P;A;
1246;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.0785;33.31;L4;3;43;77;P;A;
1247;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1239;39.74;L4;3;43;77;P;A;
1248;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1356;32.25;L4;3;43;77;P;A;
1249;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1212;30.58;L4;3;43;77;P;A;
1250;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1198;34.35;L4;3;43;77;P;A;
1251;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.0395;22.04;L4;3;43;77;P;A;
1252;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1053;14.96;L4;3;43;77;P;A;
1253;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1797;12.97;L4;3;43;77;P;A;
1254;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1205;47.07;L4;3;43;77;P;A;
1255;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1418;48.33;L4;3;43;77;P;A;
1256;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1346;48.25;L4;3;43;77;P;A;
1257;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1191;45.67;L4;3;43;77;P;A;
1258;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1232;43.68;L4;3;43;77;P;A;
1259;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1439;45.52;L4;3;43;77;P;A;
1260;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.2375;44.88;L4;3;43;77;P;A;
1261;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.2031;44.53;L4;3;43;77;P;A;
1262;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.2747;42.62;L4;3;43;77;P;A;
1263;6;R;9;982126057845103;Gr9_5103_1;si;P-A;0.1198;41.11;L4;3;43;77;P;A;
1264;6;R;9;982126057845103;Gr9_5103_1;si;SIL;0.0441;28.92;SIL;3;43;77;SIL;SIL;
1265;6;R;9;982126057845103;Gr9_5103_1;si;SIL;0.1879;32.63;SIL;3;43;77;SIL;SIL;
1266;6;R;9;982126057845103;Gr9_5103_1;si;SIL;0.1542;14.97;SIL;3;43;77;SIL;SIL;
1267;6;R;9;982126057845103;Gr9_5103_1;si;SIL;0.1301;17.7;SIL;3;43;77;SIL;SIL;
1268;6;R;9;982126057845103;Gr9_5103_1;si;SIL;0.0695;11.29;SIL;3;43;77;SIL;SIL;
1269;6;TRAN1;9;982126057845103;Gr9_5103_1;si;;0.2127;30.76;TRAN1;3;43;77;;;
1270;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1287;45.46;P1;3;43;77;NP;NOAS;I
1271;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.2485;48.86;P1;3;43;77;NP;NOAS;I
1272;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.2196;49.21;P1;3;43;77;NP;NOAS;I
1273;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.2244;45.63;P1;3;43;77;NP;NOAS;I
1274;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.2161;43.2;P1;3;43;77;NP;NOAS;I
1275;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1742;35.78;P1;3;43;77;NP;NOAS;I
1276;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1191;35.72;P1;3;43;77;NP;NOAS;I
1277;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1377;30.48;P1;3;43;77;NP;NOAS;I
1278;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1363;29.92;P1;3;43;77;NP;NOAS;I
1279;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1225;48.3;P1;3;43;77;NP;NOAS;I
1280;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1356;48.96;P1;3;43;77;NP;NOAS;I
1281;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1459;42.35;P1;3;43;77;NP;NOAS;I
1282;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1404;42.91;P1;3;43;77;NP;NOAS;I
1283;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.139;37.74;P1;3;43;77;NP;NOAS;I
1284;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1239;41.59;P1;3;43;77;NP;NOAS;I
1285;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1115;35.91;P1;3;43;77;NP;NOAS;I
1286;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1735;28.37;P1;3;43;77;NP;NOAS;I
1287;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1859;27.99;P1;3;43;77;NP;NOAS;I
1288;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1205;35.5;P1;3;43;77;NP;NOAS;I
1289;6;O;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.0282;13.44;P1;3;43;77;NP;NOAS;I
1290;6;O;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.022;25.3;P1;3;43;77;NP;NOAS;I
1291;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.084;21.33;P1;3;43;77;NP;NOAS;I
1292;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1762;41.77;P1;3;43;77;NP;NOAS;I
1293;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.2306;40.22;P1;3;43;77;NP;NOAS;I
1294;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1611;44.53;P1;3;43;77;NP;NOAS;I
1295;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.0998;36.65;P1;3;43;77;NP;NOAS;I
1296;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1033;47.08;P1;3;43;77;NP;NOAS;I
1297;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.2182;45.29;P1;3;43;77;NP;NOAS;I
1298;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1996;46.82;P1;3;43;77;NP;NOAS;I
1299;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.234;47.93;P1;3;43;77;NP;NOAS;I
1300;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1108;46.62;P1;3;43;77;NP;NOAS;I
1301;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1377;41.9;P1;3;43;77;NP;NOAS;I
1302;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1046;44.82;P1;3;43;77;NP;NOAS;I
1303;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1452;47.03;P1;3;43;77;NP;NOAS;I
1304;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1714;45.71;P1;3;43;77;NP;NOAS;I
1305;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.137;46.92;P1;3;43;77;NP;NOAS;I
1306;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1666;42.53;P1;3;43;77;NP;NOAS;I
1307;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1714;41.87;P1;3;43;77;NP;NOAS;I
1308;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1267;33.41;P1;3;43;77;NP;NOAS;I
1309;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1356;42.64;P1;3;43;77;NP;NOAS;I
1310;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1074;46.02;P1;3;43;77;NP;NOAS;I
1311;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.2395;46.73;P1;3;43;77;NP;NOAS;I
1312;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.2155;44.23;P1;3;43;77;NP;NOAS;I
1313;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1067;42.93;P1;3;43;77;NP;NOAS;I
1314;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1342;38.69;P1;3;43;77;NP;NOAS;I
1315;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.115;44.55;P1;3;43;77;NP;NOAS;I
1316;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1191;44.71;P1;3;43;77;NP;NOAS;I
1317;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1989;40.57;P1;3;43;77;NP;NOAS;I
1318;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1714;40.62;P1;3;43;77;NP;NOAS;I
1319;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1225;44.25;P1;3;43;77;NP;NOAS;I
1320;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.0902;39.28;P1;3;43;77;NP;NOAS;I
1321;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.1446;23.33;P1;3;43;77;NP;NOAS;I
1322;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.128;31.85;P1;3;43;77;NP;NOAS;I
1323;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.0964;39.31;P1;3;43;77;NP;NOAS;I
1324;6;R;9;982126057845103;Gr9_5103_1;si;NP-NOAS_I;0.0909;18.51;P1;3;43;77;NP;NOAS;I
1325;6;O;9;982126057845103;Gr9_5103_1;si;SIL_1;0.0282;17.45;SIL_1;3;43;77;SIL_1;SIL_1;
1326;6;O;9;982126057845103;Gr9_5103_1;si;SIL_1;0.0812;11.4;SIL_1;3;43;77;SIL_1;SIL_1;
1327;6;E;9;982126057845103;Gr9_5103_1;si;SIL_1;0.0447;15.35;SIL_1;3;43;77;SIL_1;SIL_1;
1328;6;E;9;982126057845103;Gr9_5103_1;si;SIL_1;0.2251;11.79;SIL_1;3;43;77;SIL_1;SIL_1;
1329;6;R*;9;982126057845103;Gr9_5103_1;si;SIL_1;0.2086;13.06;SIL_1;3;43;77;SIL_1;SIL_1;
1330;6;R*;9;982126057845103;Gr9_5103_1;si;SIL_1;0.0964;11.12;SIL_1;3;43;77;SIL_1;SIL_1;
1331;6;R*;9;982126057845103;Gr9_5103_1;si;SIL_1;0.1411;10.81;SIL_1;3;43;77;SIL_1;SIL_1;
1332;6;R*;9;982126057845103;Gr9_5103_1;si;SIL_1;0.1852;11.02;SIL_1;3;43;77;SIL_1;SIL_1;
1333;6;E;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.1439;11.32;P2;3;43;77;P;NOAS;D
1334;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.0943;12.88;P2;3;43;77;P;NOAS;D
1335;6;E;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.1673;11.65;P2;3;43;77;P;NOAS;D
1336;6;O;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.0599;12.07;P2;3;43;77;P;NOAS;D
1337;6;E;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.1094;11.6;P2;3;43;77;P;NOAS;D
1338;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.1494;35.88;P2;3;43;77;P;NOAS;D
1339;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.1494;22.63;P2;3;43;77;P;NOAS;D
1340;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.0916;27.91;P2;3;43;77;P;NOAS;D
1341;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.148;16.38;P2;3;43;77;P;NOAS;D
1342;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.0385;12.28;P2;3;43;77;P;NOAS;D
1343;6;E;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.094;11.06;P2;3;43;77;P;NOAS;D
1344;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.0964;11.32;P2;3;43;77;P;NOAS;D
1345;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.0912;11.46;P2;3;43;77;P;NOAS;D
1346;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.0984;11.95;P2;3;43;77;P;NOAS;D
1347;6;R*;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.0798;11.42;P2;3;43;77;P;NOAS;D
1348;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_D;0.0361;11.41;P2;3;43;77;P;NOAS;D
1349;6;R;9;982126057845103;Gr9_5103_1;si;SIL_2;0.1253;11.68;SIL_2;3;43;77;SIL_2;SIL_2;
1350;6;E*;9;982126057845103;Gr9_5103_1;si;SIL_2;0.1077;10.83;SIL_2;3;43;77;SIL_2;SIL_2;
1351;6;E;9;982126057845103;Gr9_5103_1;si;SIL_2;0.1673;11.15;SIL_2;3;43;77;SIL_2;SIL_2;
1352;6;R;9;982126057845103;Gr9_5103_1;si;SIL_2;0.1181;11.62;SIL_2;3;43;77;SIL_2;SIL_2;
1353;6;E;9;982126057845103;Gr9_5103_1;si;SIL_2;0.1174;11.85;SIL_2;3;43;77;SIL_2;SIL_2;
1354;6;E;9;982126057845103;Gr9_5103_1;si;SIL_2;0.0771;11.25;SIL_2;3;43;77;SIL_2;SIL_2;
1355;6;R;9;982126057845103;Gr9_5103_1;si;SIL_2;0.1363;11.45;SIL_2;3;43;77;SIL_2;SIL_2;
1356;6;R*;9;982126057845103;Gr9_5103_1;si;SIL_2;0.1779;11.0;SIL_2;3;43;77;SIL_2;SIL_2;
1357;6;R*;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.074;16.07;P3;3;43;77;P;NOAS;I
1358;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.0754;15.58;P3;3;43;77;P;NOAS;I
1359;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.1817;17.53;P3;3;43;77;P;NOAS;I
1360;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.1669;19.11;P3;3;43;77;P;NOAS;I
1361;6;R*;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.0847;15.32;P3;3;43;77;P;NOAS;I
1362;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.0874;23.32;P3;3;43;77;P;NOAS;I
1363;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.0564;16.21;P3;3;43;77;P;NOAS;I
1364;6;E;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.0929;11.21;P3;3;43;77;P;NOAS;I
1365;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.1187;20.74;P3;3;43;77;P;NOAS;I
1366;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.0905;35.93;P3;3;43;77;P;NOAS;I
1367;6;R*;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.0368;24.93;P3;3;43;77;P;NOAS;I
1368;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.117;11.37;P3;3;43;77;P;NOAS;I
1369;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.2051;22.52;P3;3;43;77;P;NOAS;I
1370;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.2216;15.99;P3;3;43;77;P;NOAS;I
1371;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.0847;13.05;P3;3;43;77;P;NOAS;I
1372;6;E*;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.075;10.86;P3;3;43;77;P;NOAS;I
1373;6;E;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.0819;10.86;P3;3;43;77;P;NOAS;I
1374;6;E;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.094;11.47;P3;3;43;77;P;NOAS;I
1375;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.1666;44.52;P3;3;43;77;P;NOAS;I
1376;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.2891;45.85;P3;3;43;77;P;NOAS;I
1377;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.1972;38.6;P3;3;43;77;P;NOAS;I
1378;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.1996;38.11;P3;3;43;77;P;NOAS;I
1379;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.1456;26.59;P3;3;43;77;P;NOAS;I
1380;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.0726;34.44;P3;3;43;77;P;NOAS;I
1381;6;R;9;982126057845103;Gr9_5103_1;si;P-NOAS_I;0.0437;31.96;P3;3;43;77;P;NOAS;I
1382;6;E;9;982126057845103;Gr9_5103_1;si;SIL_3;0.0788;10.86;SIL_3;3;43;77;SIL_3;SIL_3;
1383;6;E;9;982126057845103;Gr9_5103_1;si;SIL_3;0.1342;11.33;SIL_3;3;43;77;SIL_3;SIL_3;
1384;6;E;9;982126057845103;Gr9_5103_1;si;SIL_3;0.1411;10.89;SIL_3;3;43;77;SIL_3;SIL_3;
